question,label
"שני חברים קנו ביחד כרטיס של מפעל הפיס וזכו בפרס של 840 .₪ הם חילקו את הזכייה ביחס למה שהשקיעו, יוכבד השקיע 18 ₪ ותומר השקיע 24 .₪ מה מספר כסף יקבל כל אחד מהם? 6",0
גלעד ותומר הלכו יחדיו לחנות כלי כתיבה. באותה חנות עלות עיפרון היא 3 ₪ ועלות עט היא 6 .₪ תומר תיכנן לקנות מספר עטים ומספר עפרונות בעלות כוללת של 33 שקלים. א. תנו 2 דוגמאות לכמות של עפרונות ועטים שקנה תומר שתתאים לתנאי השאלה. גלעד קנה 3 עפרונות פחות מתומר ועט אחד יותר בעלות כוללת של 30 שקלים ב. כמה עטים ועפרונות קנה תומר?,0
"ניתן לצרוב 700MB לדיסק. תמר 60% מהדיסק. מה מספר מגה בייט זה עדיין יכול לצרוב? 4 המרחק בין שתי מכוניות הוא 600 ק""מ. המכוניות יצאו במקביל זו לזו. מכונית אחת נסעה במהירות של 40 קמ""ש ומכונית נוספת נסעה במהירות של 60 קמ""ש. אחרי כמה זמן המכוניות נפגשו?",1
"יש בכיתה x תלמידים, יום אחד הגיעו רבע מהתלמידים, ביום למחרת הגיעו 3 תלמידים פחות מהיום הקודם. כמה תלמידים בכיתה אם ידוע שהגיעו מחצית מתלמידי הכיתה?",0
"גיל האם הוא פי 5 מגיל בתה. לאחר 10 שנים, גיל האם יהיה פי 3 מגיל בת א'. בני כמה האם והבת כיום? עליי. מה יהיה הפרש הגילאים בין אם לבת לאחר 17 שנים? הסבר את תשובתך.",0
רַעַל.,1
"נתון משולש שווה צלעות ומלבן. הצלע הארוכה של המלבן ארוכה ב-3 ס""מ מצלע המשולש. הצלע הבאה קצרה ב-4 ס""מ מצלע המשולש. אם היקפי המשולש והמלבן המוצגים שווים. מצא את הצלע של המשולש.",1
"כמה בדרך כלל ב-15 דקות. באחת הפעמים, לאחר שהלך במהירות רגילה במשך זמן מה, הוא האט ל-4 דקות ולאחר מכן העלה את מהירותו ב-20 מטר לדקה ואיחר לבית הספר למשך 3 דקות. א.כמה דקות הלך יואב באותו יום לפני שהוא האט?",1
"סול מבוגרת ממני בשלוש שנים. בעוד 10 שנים, סכום הגילאים שלי ושל סול יהיה 37 שנים. בני כמה הם היום?",0
"שלושה אחים, בני 7, 9 ו-14. בעוד כמה שנים גילם הכולל יהיה 60 שנה?",0
בעיות תנועה,1
﻿,0
"נתון מלבן שצלעו האחת גדולה מצלעו השנייה ב 6- ס""מ בנו מלבן חדש, שאורכו גדול ב 4- ס""מ מאורך הצלע הארוכה של המלבן הנתון ורוחבו קטן ב 2- ס""מ מאורך צלעו הקצרה של המלבן הנתון. א. רשמו ביטוי לשטח המלבן החדש ב . רשמו ביטוי להפרש בין שטחים של המלב נים נתון ששטח המלבן הנתון גדול ב 10- סמ""ר ג. מצאו את ממדי המלבן המקורי .",1
בעוד כמה שנים גילם הכולל יהיה 69?,0
"אם יש לנו מלבן בשטח של 30 ס""מ, צד אחד מוגדל פי 2 והצד השני מצטמצם ב-4 ס""מ, נקבל ריבוע. מצא את הצדדים של המלבן המקורי",1
"נתון שקיצרו את כל צלעותיו של מלבן ששטחו 48 סמ""ר בגודל קבוע והתקבל מלבן ששטחו קטן ב 33- סמ""ר והיקפו קטן ב - 16 ס""מ בכמה קיצרו כל צלע?",1
חיה התכוננו לטיול שנתי. אלחנן השיג 4 חטיפים ו-2 ממתקים ושילם 22 שקלים. מוחמד רכש 3 חטיפים ו-3 ממתקים ושילם 21 שקלים. מה עלות הקינוח ומה עלות החטיף?,0
"משפחת ברק החליטה לרכוש שולחן ו- 6 כיסאות לפינת האוכל. הִציעו להם דגם שעלה במבצע 2,500 שקלים. עד שסיימו לערוך סקר מחירים, והחליטו לקנות את הדגם שהוצע להם, התברר שהמחירים השתנו. הכיסא התייקר ב- ,10% והשולחן הוזל ב-",1
"האב בן 36 וילדיו בני: 8 , 10 , 12 שנים. בעוד כמה שנים יהיה גיל האב שווה לסכום הגילים של שלושת ילדיו ?",0
"חברת חשמל פרסמה במבצע עבור שואב אבק לקבוצות קונים השוות או גדולה מ30- קונים. כאשר אם קבו צת קונים כוללת בדיוק 30 קונים, העלות עבור כל שואב אבק תהייה 750 שקלים, קבוצה שתכלול יותר מ30- קונים יקבל כל קונה הנחה של 5 שקלים עבור כל קונה מעל 30 קונים. א. קבוצת קונים שילמה 28,980 ₪ יחד, כמה קונים בקבוצה? ב. מה גודל ההכנסות הגבוה ביותר שיכולה להכניס החברה מקבוצת קונים אחת?",1
"% רווח בעל חנות המחשבים היה 5,250 ₪ א. בכמה קנה בעל החנות כל מחשב? ב. כמה היה מרוויח בעל החנות אם היה מוכר את כל המחשבים ברווח של 20%?",1
"הבחינה מורכבת מ-25 שאלות, על כל תשובה נכונה מקבלים 4 נקודות. שתי נקודות מופחתות עבור כל תשובה שגויה. רן ניגש לבחינה וקיבל ציון 70. כמה תשובות נכונות נתן רן בבחינה?",0
גילו של האב הוא 30 שנה. גיל בנו הוא 6 שנים. (א) בעוד כמה שנים יהיה גיל האב גדול פי 3 מגיל בנו ? (ב) לפני כמה שנים היה גיל האב גדול פי 7 מגיל בנו ?,0
"תלמידים לא יצאו לטיול, ולכן כל אחד ואחת מהתלמידים שילמו 40 שקלים יותר ממה שתוכנן שישלמו . רִשמו משוואה, ומצאו כמה תלמידים בכיתה?",1
"מצא את המספר הנתון, נקבל את הערך -3 גדול מהמספר 1",0
"נתונים שני מספרים שאחד המספרים גדול ב4- מהמספר השני, סכום שני המספרים הוא",0
"רוכב אופנוע ורוכב אופניים עזבו שני מקומות במרחק של 300 קילומטרים זה מזה. רוכב האופניים נסע במהירות של 20 קמ""ש. שירה רכב במהירות של 80 קמ""ש, הגיע ליעד וחזר מיד למקום הזינוק. שירה פגש את רוכב האופניים פעמיים. פעם אחת בדרך ליעד ופעם שנייה בדרך חזרה למקום היציאה. א.לאחר מה מספר זמן פגש שירה את רוכב האופניים בדרכו לשם? (מאז תחילת הדרך) ב. לאחר מה מספר זמן פגש שירה את רוכב האופניים בדרכו חזרה? (מתחילת דרכו) ג. כמה רחוק נסע רוכב האופניים עד שנפגשו בפעם השנייה (מאז תחילת דרכו)?",1
"אם יש לנו מלבן, סכום אורכי הצלעות הסמוכות לו הוא 12 ס""מ. חשב את מידות המלבן בהינתן שטחו של 20 סמ""ר.",1
"במבצע בחנות ספרים ניתנה הנחה של 20% על מחיריהם של כל הספרים. א. אחרי ההנחה היה מחירו של ספר מסוים 72 שקלים. מה היה מחירו לאחר ההנחה? ב. בתום המבצע חזרו מחיריהם של הספרים למחירים המקוריים שהיו לפני ההנחה. בכמה אחוזים התייקרו המחירים של הספרים בתום המבצע, לעומת המחירים שהיו בזמן המבצע? 8 בעיות מספרים",0
"ענה על הסעיפים הבאים א. יוסי עבר מרחק של 150 קילומטרים במהירות קבועה של 60 קילומטרים לשעה. כמה זמן נסע יוסי? עליי. דורון נהג ברכב במשך ארבע שעות במהירות של 80 קמ""ש. כמה רחוק הוא נסע? ג' בן נסע במהירות של 30 קמ""ש במשך 40 דקות. כמה רחוק הוא נסע?",0
"רוכב אופנוע ורוכב אופניים עזבו שני מקומות במרחק של 300 קילומטרים זה מזה. רוכב האופניים נסע במהירות של 20 קמ""ש. רוכב האופנוע רכב במהירות של 80 קמ""ש, הגיע ליעד וחזר מיד למקום הזינוק. רוכב האופנוע פגש את רוכב האופניים פעמיים. פעם אחת בדרך ליעד ופעם שנייה בדרך חזרה למקום היציאה. א.לאחר כמה זמן פגש רוכב האופנוע את רוכב האופניים בדרכו לשם? (מאז תחילת הדרך) ב. לאחר כמה זמן פגש רוכב האופנוע את רוכב האופניים בדרכו חזרה? (מתחילת דרכו) ג. כמה רחוק נסע רוכב האופניים עד שנפגשו בפעם השנייה (מאז תחילת דרכו)?",1
"משאית יצאה בשעה 8:00 בבוקר מעיר A לעיר B במהירות קבוע הנמצאות במרחק של 210 ק""מ. בדרך חזרה נסעה בדרך עפר הקצרה ב30- ק""מ ולכן מהירותה הייתה קטנה ב10- קמ""ש. משך הנסיעה בהלוך ובחזור היה זהה. באיזה שעה הגיע המשאית חזרה לעיר A ?",0
". בלימת רכב לא מתרחשת באופן מיידי, זה לוקח זמן. זמן הבלימה תלוי בגורמים שונים, למשל משקל המכונית, אופי הדרך והמהירות שבה המכונית נוסעת ברגע הבלימה. לרכב במשקל 1000 ק""ג על כביש אספלט יבש - מרחק הבלימה תלוי במהירות המכונית לפי d(v) = 0",1
"נתון משולש שאורך הצלע אחת שלו היא 5 ס""מ ואורך צלע נוספת שלו הוא 7 ס""מ. בנוסף נתון היקפו של המשולש 20 ס""מ. א. חשבו את אורך הצלע השלישית ב. האם קיים משולש ששניים מאורכי צלעותיו הם 7 ס""מ ו 5- ס""מ והיקפו 25 ס""מ?",1
- שעות. כמה זמן לוקח לנסוע מעיר א' לעיר ב'? מה המרחק בין עיר א' לעיר ב'?,0
"בגרות - 4 יחידות – שאלון 481 - חורף 2019 בפיצרייה ""נפולי"" המחיר של פיצה משפחתית גבוה פי 3 מן המחיר של פיצה אישית .בפיצרייה הכריזו על מבצע %10 :הנחה על קניית פיצה אישית %20 ,הנחה על קניית פיצה משפחתית .תלמידי שכבה י""א קנו 63 פיצות במבצע, חלקן אישיות וחלקן משפחתיות .נתון כי מספר הפיצות המשפחתיות היה גדול פי 5",1
"תכננו פארק ששטחו 2800 מ""ר המורכב ממגרש וסביבו אדניות פרחים כמתואר. ידוע שרוחב שטח האדניות בצדדים קטן ב -מטר משטח רוחב האדניות בחלק התחתון. נתון בנוסף ששטח המגרש 2442 ושאורך החלק התחתון של הפארק גדול פי 35 משטח העדיניות הצדדי.",1
₪ פחות. מהי עלות שכירת האוטובוס?,1
"v v - מציין את מהירות הרכב בקמ""ש, v(d) - מציין את מרחק הבלימה במטרים.",1
"בעל חנות מחשבים קנה מחשבים בסכום כולל של 32 אלף שקל, מכר 8 מהם במחיר הקנייה ומכר 10 מהם במחיר נמוך ב-10% ממחיר הרכישה, ושאר המחשבים יהיו רווחיים מחר.",1
"מחיר ק""ג אפרסקים עולה פי 2 ממחיר ק""ג מלפפונים. שי קנה 5 ק""ג מלפפונים 3 ק""ג אפרסקים ושילם 66 שקלים כמה עולה ק""ג מלפפונים?",0
מחיר תפוח היה 2 שקלים ומחיר אגס 3 שקלים. שושנה קנה 12 תפוחים ואגסים ושילם 31 שקלים. מה כמות תפוחים קנה איידו? 100,0
"סכום אורכי משולש ישר זווית הוא 21 ס""מ ושטחו 54 ס""מ. מצא את אורכי כל הניצבים של המשולש.",1
דנה עברה 40 קילומטרים תוך שעתיים. כמה מהר היא נסעה?,0
"היקף המלבן הוא 100 ס""מ. צד אחד של המלבן שווה ל-20% מההיקף שלו. בכמה ס""מ יש לקצר את הצלע כך שאורכה יהיה 10% מההיקף המקוצר?",0
"סוחר קנה 12 מוצרים משני סוגים. סוג 1 מהמוצרים שיווק בעלות של 18 שקלים ואת המוצרים מסוג השני בעלות של 14 שקלים למוצר. סה""כ שיווק הסוחר את כל המוצרים ב196- שקלים. מה מספר מוצרים מכר מכל סוג ?",1
ידוע כי אביהם מבוגר מג'אל פי ארבע. בת כמה חן?,0
"נתון משולש שאורך הצלע אחת שלו היא 5 ס""מ ואורך צלע נוספת שלו הוא 7 ס""מ. בנוסף נתון היקפו של המשולש 20 ס""מ. א. חשבו את אורך הצלע השלישית ב. האם קיים משולש ששניים מאורכי צלעותיו הם 7 ס""מ ו 5- ס""מ והיקפו 25 ס""מ?",1
"שקלים. מה מחיר ק""ג תפוחים, ומה מחיר ק""ג אגסים לפני ההתייקרות?",1
"משפחת מוסטפא החליטה לרכוש שולחן ו- 6 כיסאות לפינת האוכל. הִציעו להם דגם שעלה במבצע 2,500 שקלים. עד שסיימו לערוך סקר מחירים, והחליטו לקנות את הדגם שהוצע להם, התברר שהמחירים השתנו. הכיסא התייקר ב- ,10% והשולחן הוזל ב-",1
"נתונה תמונה )תמונה פנימית ומסגרת( ששטחה 720 ס""מ. המסגרת מורכבת משוליים צדדים שווים וגדולים ב -ס""מ אחד מהשוליים למעלה ולמטה שגם הם שווים. בנוסף נתון כי שהיחס בין אורך הצלע הצדדית הפנימית ואורך הצלע הצדדית החיצונית הוא 3:4 ואורך התמונה 22 ס""מ הפנימית הוא 22 ס""מ מצאו את ממדי התמונה",1
"ללינוי ושי ביחד 320 ₪ , ללינוי יש x ₪ א. רשמו ביטוי אלגברי לסכום הכסף שיש לשי ב. נתון שלשי יש 80 שקלים יותר, כמה כסף יש ללינוי?",0
כיום גיל האב 38 וגיל הבת 5 שנים. בעוד כמה שנים גיל האב יהיה פי 3 מגיל הבת?,0
"איתי טס מתל אביב לברצלונה. ידוע שמהירות הטיסה הלוך ושוב היא 640 קמ""ש, וידוע שזמן הטיסה בטיסה חזרה היה קצר יותר ב-35 דקות לשעה מכיוון שמרחק הטיסה בהלוך גדול פי 1.",0
"בתחילת השנה היו בכיתה 26 תלמידים. במהלך השנה נוספו לכיתה 13 תלמידים. א באיזה אחוז גדל מספר התלמידים בכיתה לאחר הוספת כל התלמידים? שנה לאחר מכן, 13 סטודנטים עזבו את הסמסטר השני. איזה אחוז מהתלמידים נושרים מהכיתה?",0
אם נחסיר מ30- מספר נתון ואת התוצאה נחלק ב- 2 הנתון. מצאו את המספר הנתון,0
"דבורה תכנן לעבור מרחק מסוים במהירות של 6 קמ""ש, ואילו גל תכנן לעבור מרחק כפול במהירות של 4 ק""מ. ידוע שהזמן שלקח יאיר להשלים את המסלול שתכנן היה פחות ב-200 דקות מהזמן שלקח לגל להשלים את המרחק שתכנן לעבור. מצא את סכום המרחקים שעברו דבורה וגל.",1
"נתון מלבן, שצלעו האחת גדולה ב 4- ס ""מ מהאחרת. אם יגדילו את הצלע הקצרה ב - ,25% יתקבל ריבוע. מהו שטח המלבן?",1
אילו מספרים ניתנים?,0
אב ובנו בני 36,0
"%- מצא את צלעות המשולש, אם היקפו הוא 33",1
"אם ניתן לכם מלבן בשטח של 40 מ""ר, נוצר מלבן חדש מהמלבן הזה שאורכו של צד אחד שלו מצטמצם ב-1 ס""מ ואורך הצלע השנייה מצטמצם ב-2 ס""מ. נקבל מלבן עם היקף של 22 ס""מ. מצא את הצדדים של המלבן המקורי",1
"שתי מכוניות יצאו לדרך במקביל זו לזו משתי ערים המרוחקות 360 קילומטרים זו מזו ונפגשו לאחר 144 דקות. למחרת, המכונית יצאה מעיר 1 לכיוון סיטי 2 שעתיים לאחר שיצאה ממכונית 2 לכיוון עיר 1. הם נפגשו 96 דקות לאחר שעזבו את המכונית שיצאה מהעיר.",1
במהלך משחק כדורגל שחקן התקרב לשער היריבה ובמפתיע בעט לשער שהיה במרחק 30 מטרים. לפניכם הגרף שמתאר את המרחק (במטרים) שהשער כפונקציה של הזמן (שניות) שעבר,1
"אורך שאר המשולש הישר זווית הוא 193√ ס""מ. מצא את אורכי הניצבים אם סכום אורכיהם הוא 19 ס""מ.",1
"גאיה תכנן לעבור מרחק מסוים במהירות של 6 קמ""ש, לעומתו תכנן גל לעבור מרחק הגדול פי שתיים במהירות של 4 קמ""ש, ידוע שהזמן שלקח שלמה לסיים את הדרך שתכנן קטן ב- 200 דקות מהזמן שלקח לגל לסיים את המרחק שתכנן לעבור. מצאו את סכום המרחקים שעברו גאיה וגל.",0
"תומר קנה מספר כיסויים לאייפון במחיר x שקלים לכיסוי. בסך הכול שילם תומר עבור הכיסויים 4,500 שקל. לאחר מכן מכר תומר את כל הכיסויים שקנה: 10 מהכיסויים הוא מכר בהפסד של 5% לכיסוי, ואת שאר הכיסויים הוא מכר ברווח של 30% לכיסוי. הסכום הכולל שהרוויח תומר ממכירת הכיסויים היה 720 שקלים מצא את x.",1
"נתון משולש, שצלעו האחת גדולה מהשני יה ב - 250% וקטנה מהשלישית ב",1
איתי מקבלים דמי כיס חודשיים. הסכום שמקבל לביא קטן ב 20 ₪ מהסכום שמקבלת יאמן. הסכום שמקבלת יאמן ב- 5 חודשים שווה לסכום שמקבל לביא בחצי שנה. מה מספר כסף מקבל כל אחד מהם בחודש?,0
"המרחק בין ירושלים לתל אביב הוא 50 ק""מ. א. באיזה מהירות יש לנס ו ע על מנת להגיע מתל אביב לירושלים בשעה? ב. באיזה מהירות יש לנס ו ע על מנת להגיע בחצי שעה מת""א לירושלים? ג. אם נסעתי במהירות 80 קמ""ש מירושלים לתל אביב, כמה זמן יקח לי?",1
"יש 5 פתקים במעטפה, ממוספרים 1 ל",1
"המרחק בין תל אביב וברלין הוא 1,800 ק""מ, בשעה שבע בבוקר יצא מטוס מתל אביב לברלין וחצי שעה אחרי יצא מטוס מברלין לתל אביב נתון כי שמהירות הנסיעה של המטוס מתל אביב לברלין קטנה ב45- קמ""ש ממהירות המטוס שיצא מברלין. המטוס שטס מתל אביב נחת 20 דקות לפני שהמטוס מברלין נחת, מהן מהירות המטוס שיצא מברלין? 6",1
"תן לנו מלבן עם היקף של 30 ס""מ. בואו נשים X בצד אחד של המלבן שנבחר. א קבעו את אורך הצלע השנייה של המלבן המקורי (בעזרת x) 15 − �� 30 − 2�� 30 − �� ממלבן זה, צור מלבן חדש שצלעו האחת קצרה ב-3 ס""מ והצלע השנייה ארוכה ב-2 ס""מ מאורך המלבן הנתון. עֲבוּר. הבטא את הצדדים של המלבן החדש. ג. חשב את שטח המלבן החדש שגדול ב-4 ס""מ משטח המלבן המקורי. כתבו משוואה ומצאו את אורכי הצלעות של המלבן המקורי",1
"נתונה תמונה שלה מסגרת שרוחבה קבוע מסביב לכל התמונה. ממדי התמונה כולל המסגרת הם 15 ס""מ ו32- ס""מ, שטח התמונה ללא המסגרת קטן ב 132- סמ""ר. מצאו את רוחב המסגרת של התמונה",1
הדר מבוגרת מאיתי ב- 3 שנים. בעוד 10 שנים יהיה סכום הגילים של הדר ואיתי 37 . בני כמה הם היום?,0
"מלבן וריבוע צמודים זה לזה כמתואר בשרטוט. אורך הקטע PQ הוא 14 ס''מ. כמו כן ידוע, שגובה המלבן, M N QR, הוא חצי מצלע ריבוע. S א. מצאו את אורכי הצלעות של המלבן ושל הריבוע, אם R נתון, ששטח הריבוע גדול ב 20- סמ''ר משטח המלבן. P QT ב . חשבו את שטחו של הריבוע.",1
"משאית יצאה בשעה 8:00 בבוקר מעיר א' לעיר ב' במהירות קבועה. בדרך חזרה היא נסעה את המכונית בדרך עפר והפחיתה את מהירותה ב-12 קמ""ש. המשאית הגיעה בשעה 17:00 לעיר א'. ידוע כי המרחק בין שתי הערים הוא 240 ק""מ. מה המהירות של המשאית בדרך חזרה?",1
"ליה צריך להשלים דרך של 140 ק""מ, לאחר שעבר 20 ק""מ שם לב שעליו להגיע בתוך שעה וחצי ליעדו. באיזה מהירות צריך לנסוע ליה על מנת להגיע בזמן לפגישתו?",0
"נתון ריבוע שצלעו x בנו מלבן חדש, שאורכו גדול ב 4- ס""מ מאורך צלע הריבוע ורוחבו קטן ב 7- ס""מ מאורך צלע הריבוע הנתון. א. רשמו ביטוי להיקף המלבן ב . רשמו ביטוי לשטח המלבן ג. רשמו ביטוי להפרש בין שטחים של המבלן והריבוע נתון ששטח הריבוע גדול ב - 58 סמ""ר ד. מצאו את ערכו של x 1",1
מצא את מידות המלבן המקורי.,1
"ענו על הסעיפים הבאים א. יוסי נסע 150 ק""מ במהירות קבועה של 60 קמ""ש. כמה זמן נסע יוסי? ב. דורון נסע 4 שעות במהירו ת של 80 קמ""ש, מה המרחק שעבר? ג. בן נסע במהירות 30 קמ""ש במשך 40 דקות, מה המרחק שעבר?",0
"ג'אל מבוגר מאחיו חן בשלוש שנים, ואביהם מבוגר מהגילאים המשולבים",0
"השוער הבחין בכדור כאשר היה במרחק של 25 מטר מהשער, הסבר מדוע הצליח השוער להדוף את הכדור? ב . באיזה מהירות נע הכדור? ג. ע""פ הגרף, רשום את תבנית הפונקציה המתארת את תנועת הכדור. ד. באיזה מהירות היה על השחקן לבעוט לשער על מנת לא להשאיר לשוער סיכוי? בהינתן שהבחין מיד בשחקן הבועט. הכדור נהדף וחזר לשחק היריבה ידוע שהמהירות שנע הכדור לאחר ההדיפה הייתה קטנה יותר. ה. איזה משני הקווים המקווקוים מתאר את מהלך הכדור לאחר ההדיפה ?",1
מצא את שני המספרים,0
קבוצה של 45 אנשים שכרה אוטובוס לטיול. מחיר השכירות התחלק שווה בשווה בין כל האנשים. יומיים לפני הטיול הצטרפו לקבוצה עוד 5 אנשים ולכן כל משתתף שילם 5,1
₪ פחות. מהי עלות שכירת האוטובוס?,0
"נתון שיעל גדולה מבתה נעה ב– 28 שנים, ורועי קטן מאביו יוסי ב",0
מהו המספר הנתון?,0
"חשבו את מרחק הבלימה המתאים למכונית שמהירותה 70 קמ""ש. א",1
"תלמידי כיתה ט' תכננו לגייס סך של 4,420 שקל לטיול השנתי",1
"היא הגיעה לעיר ב' ומיד חזרה לכיוון עיר א' ופגשה את המכונית השנייה. המרחק בין הערים הוא 210 ק""מ. מה המהירויות של מכוניות?",1
"24 ילדים ביחד בשני חדרים. אם שני תלמידים עוברים מחדר א' לחדר ב', מספר התלמידים בחדר ב' יהיה גדול פי שלושה ממספר התלמידים בחדר א'. כמה תלמידים יש בכל חדר?",0
"נתון מלבן ששטחו 50 סמ""ר, קיצרו צלע אחת ב ס""מ אחד ואת הצלע השנייה ב 25%- כך שהתקבל מלבן ששטחו 30 סמ""ר. חשבו את ממדיו של המלבן הראשון",1
"ענו על הסעיפים הבאים א. יוסי נסע 150 ק""מ במהירות קבועה של 60 קמ""ש. כמה זמן נסע יוסי? ב. דורון נסע 4 שעות במהירות של 80 קמ""ש, מה המרחק שעבר? ג. בן נסע במהירות 30 קמ""ש במשך 40 דקות, מה המרחק שעבר?",1
גילו של מאורי הוא 30 שנים. הבן שלו בן 6. (א) תוך מה מספר שנים אב מתבגר מבנו פי שלושה? (ב) בכמה שנים היה האב מבוגר מבנו פי 7?,0
מהם שני המספרים?,0
"אם נחבר 2 מספרים ואת התוצאה נחלק ב2- נקבל ,9 אם נכפיל את אחד המספרים ונחסיר ממנו את השני נקבל",0
"המרחק בין ירושלים לתל אביב הוא 50 ק""מ. א. באיזה מהירות יש לנסוע על מנת להגיע מתל אביב לירושלים בשעה? ב. באיזה מהירות יש לנסוע על מנת להגיע בחצי שעה מת""א לירושלים? ג. אם נסעתי במהירות 80 קמ""ש מירושלים לתל אביב, כמה זמן יקח לי?",0
מהו המספר הנתון?,0
"מספר חברים החליטו לקנות ביחד פלייסטשן. אילו היה כל אדם משלם 220 ₪ , היה נותר של עודף של 60 ₪ . אילו היה כל אחד משלם 200 ₪ , היה נו תר חוסר של 120 .₪ מהו מחיר שרכשו החברים את הפלייסטשן",1
"דוד, בת 9, היא אחותה הגדולה. בעוד מה כמות שנים אחותה תהיה פי 3 מגיל דוד?",0
מחיר תפוח היה 2 שקלים ומחיר אגס 3 שקלים. עידו קנה 12 תפוחים ואגסים ושילם 31 שקלים. כמה תפוחים קנה איידו? 100,0
"%- מצא את צלעות המשולש, אם היקפו הוא 33",1
"לירון קנתה 10 בובות. את חלקם היא מכרה במחיר הגבוה ממחיר הקנייה של הבובה ב-18 שקלים, והשאר במחיר הגבוה ממחיר הקנייה של הבובה ב-12 שקלים. קיבלתי 138 שקלים מהעסקה. כמה בובות לירון קנתה? עליי. האם אפשר לדעת כמה עולה כל בובת לירון? בכמה היא קנתה כל בובה?",1
"גובה התיבה הוא 30 ס""מ. מקצועות הבסיס הם 6 ס""מ ו- 10 ס""מ. חשבו את הנפח של תיבה.",1
"שקלים) ועלות המשלוח היא 10$. מחירון חנות - מחירון מוצרים אונליין - $40 $90 $15 ש""ח 250 ש""ח 320 ש""ח 120 שעון נעלי אופנה תיק א' אילו מוצרים עדיף לקנות בחנות בארץ ואילו באינטרנט? נמקו ב. המחיר המוצג בישראל כולל מס ערך מוסף (17%). מה ההכנסה של החנות ממכירת פריט אחד מכל מוצר? הוא מסביר. ג.בחנות עשו מבצע, אם קונים 3 זוגות נעליים עלות הקנייה תהיה ללא מע""מ. לינור מחליטה לקנות 3 זוגות נעליים. האם עדיף לה לקנות אותם בחנות? נמקו",1
"לכבוד יום הולדתו של משה החליטו חבריו לערוך לו מסיבה, שעלותה הייתה 3,240 שקלים. ביום המסיבה הגיעו שלושה חברים נוספים, ולכן כעת נדרשו החברים לחשב מחדש את דמי ההשתתפות של כל חבר. לאחר החישוב, התברר שכעת כל חבר צריך לשלם 25% פחות ממה שכבר שילם. כמה חברים היו במסיבתו של משה? 2",1
"בגרות - 4 יחידות – שאלון 481 - חורף 2019 בפיצרייה ""נפולי"" המחיר של פיצה משפחתית גבוה פי 3 מן המחיר של פיצה אישית .בפיצרייה הכריזו על מבצע %10 :הנחה על קניית פיצה אישית %20 ,הנחה על קניית פיצה משפחתית .תלמידי שכבה י""א קנו 63 פיצות במבצע, חלקן אישיות וחלקן משפחתיות .נתון כי מספר הפיצות המשפחתיות היה גדול פי 5",1
"אם נוסיף שני מספרים ונחלק את התוצאה ב-2 נקבל 9, ואם נכפיל את אחד משני המספרים ונחסיר ממנו את השני נקבל 9.",0
"נעמה עברה 40 ק""מ בשעתיים מה מהירות בה נסעה ?",0
בני כמה אנחנו?,0
"מכונית נוסעת במהירות 50 קמ""ש מעיר א' לעיר ב' בדרך חזרה היא מגדילה את מהירותה ב10- קמ""ש ולכן הגיעה הזמן הקצר ב1",0
"נתון מלבן שאורך צלע אחת שלו גדולה ב5- ס""מ מאורך הצלע השנייה. בנו ממלבן זה מלבן חדש שאורך הצלעות שלו גדולות פי 2 מאורך הצלעות של המלבן המקורי. א. רשמו ליד צלעותיו של המלבן המקורי בעזרת משתנה את אורכי צלעותיו. ב. שרטטו מלבן נוסף ורשמו ליד צלעותיו את אורכי הצלעות לאחר השינוים. ג. הביעו באמצעות המשתנה את אורך היקף המלבן החדש. ד. נתון שהיקף המלבן החדש הוא 48 ס""מ, מצאו את אורך הצלעות של המלבן המקורי",1
"מלבן וריבוע צמודים זה לזה כמתואר בשרטוט. M N S נתון שאורך הקטע PQ הוא 14 ס""מ ו שאורך גובה המלבן, QR הוא חצי מצלע ריבוע. R א. מצאו את אורכי הצלעות של המלבן ושל הריבוע, אם נתון, ששטח הריבוע גדול ב 20- P QT סמ""ר משטח המלבן. ב . חשבו את שטחו של הריבוע.",1
"חברת חשמל פרסמה במבצע עבור שואב אבק לקבוצות קונים השוות או גדולה מ30- קונים. כאשר אם קבו צת קונים כוללת בדיוק 30 קונים, העלות עבור כל שואב אבק תהייה 750 שקלים, קבוצה שתכלול יותר מ30- קונים יקבל כל קונה הנחה של 5 שקלים עבור כל קונה מעל 30 קונים. א. קבוצת קונים שילמה 28,980 ₪ יחד, מה מספר קונים בקבוצה? ב. מה גודל ההכנסות הגבוה ביותר שיכולה להכניס החברה מקבוצת קונים אחת?",1
"מלבן שאורכו ארוך ב-12 ס""מ מאורך הצלע השנייה. ת: ידוע גם שהיקף מלבן הוא 48 ס""מ. עֲבוּר. סמן איקס בצד הקצר, צייר את המלבן ורשום את הנתונים.",0
"% לפיכך נאלצה משפחתו של ברק להוסיף 110 שקלים למחיר הקודם. כמה עלה הכסא, וכמה עלה השולחן בהתחלה?",1
"חשב את מרחק הבלימה המתאים למכונית שנוסעת במהירות של 90 קמ""ש. עֲבוּר. אם הנהג רוצה לוודא שמרחק הבלימה יהיה 19",1
"v v - מסמן את מהירות המכונית בקמ""ש, (v(d - מסמן את מרחק הבלימה במטרים. א",1
